,Date,tweet_content
1345,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1346,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1347,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1348,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1349,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1350,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1351,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1352,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1353,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1354,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1355,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1356,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1357,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1358,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1359,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1360,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1361,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1362,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1363,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1364,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1365,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1366,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1367,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1368,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1369,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1370,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1371,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1372,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1373,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1374,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1375,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1376,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1377,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1378,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1379,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1380,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1381,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1382,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1383,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1384,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1385,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1386,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1387,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1388,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1389,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1390,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1391,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1392,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1393,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1394,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1395,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1396,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1397,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1398,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1399,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1400,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1401,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1402,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1403,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1404,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1405,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1406,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1407,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1408,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1409,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1410,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1411,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1412,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1413,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1414,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1415,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1416,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1417,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1418,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1419,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1420,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1421,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1422,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1423,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1424,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1425,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1426,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1427,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1428,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1429,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1430,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1431,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1432,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1433,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1434,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1435,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1436,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1437,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1438,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1439,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1440,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1441,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1442,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1443,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1444,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1445,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1446,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1447,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1448,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1449,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1450,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1451,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1452,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1453,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1454,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1455,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1456,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1457,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1458,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1459,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1460,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1461,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1462,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1463,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1464,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1465,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1466,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1467,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1468,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1469,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1470,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1471,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1472,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1473,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1474,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT https __PUNC_ELLP 
1475,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS PPCH CTIX INCT SNDY PVAH https __PUNC_ELLP 
1476,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TAPM CTVEF KSIX INCT AGHI http __PUNC_ELLP 
1477,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS PPCH CTIX INCT SNDY PVAH https __PUNC_ELLP 
1478,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS PPCH CTIX INCT SNDY PVAH https __PUNC_ELLP 
1479,2016-05-09, BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TRTC EXAD CBIS PPCH INCT __URL 
1480,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TAPM CTVEF KSIX INCT AGHI http __PUNC_ELLP 
1481,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TAPM CTVEF KSIX INCT AGHI http __PUNC_ELLP 
1482,2016-05-09, BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS PPCH CTIX INCT SNDY PVAH __URL 
1483,2016-05-09, BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS TAPM CTVEF KSIX INCT AGHI __URL 
1484,2016-05-09,RT __USER BILB Massive gains are coming __PUNC_ELLP from 008 to 10 __HASH_TRADING __HASH_PENNYSTOCKS SOUP MDFZF INCT CYPW DMNKF http __PUNC_ELLP 
